timestamp,product_id,handle,title,chars
2026-07-18T14:25:33.820Z,gid://shopify/Product/14824425390466,"nike-air-max-plus-supreme-white","Nike Air Max Plus Supreme White",1058
2026-07-18T14:25:33.822Z,gid://shopify/Product/14896528490882,"adidas-samba-lt-black-white-womens","adidas Samba LT Black White (Women's)",940
2026-07-18T14:25:33.822Z,gid://shopify/Product/14896529277314,"adidas-samba-og-black-wonder-white-womens","adidas Samba OG Black Wonder White (Women's)",1022
2026-07-18T14:25:33.822Z,gid://shopify/Product/14896529506690,"adidas-samba-og-dia-de-muertos-pack-black","adidas Samba OG Día de Muertos Pack Black",1038
2026-07-18T14:25:33.822Z,gid://shopify/Product/14896529899906,"adidas-samba-og-cloud-white-core-black","adidas Samba OG Cloud White Core Black",1059
2026-07-18T14:25:33.823Z,gid://shopify/Product/14896530260354,"adidas-samba-og-wonder-beige-tweed","adidas Samba OG Wonder Beige Tweed",1030
2026-07-18T14:25:33.823Z,gid://shopify/Product/14896530456962,"adidas-sambae-leopard-off-white-womens","adidas Sambae Leopard Off White (Women's)",1143
2026-07-18T14:25:33.823Z,gid://shopify/Product/14896530719106,"adidas-handball-spezial-clear-pink-arctic-night-womens","adidas Handball Spezial Clear Pink Arctic Night (Women's)",1019
2026-07-18T14:25:33.823Z,gid://shopify/Product/14896531014018,"adidas-handball-spezial-light-blue","adidas Handball Spezial Light Blue",945
2026-07-18T14:25:33.823Z,gid://shopify/Product/14896531308930,"adidas-handball-spezial-sandy-pink-womens","adidas Handball Spezial Sandy Pink (Women's)",1162
2026-07-18T14:25:33.823Z,gid://shopify/Product/14896531636610,"adidas-gazelle-bold-pink-glow-w","adidas Gazelle Bold Pink Glow (Women's)",936
2026-07-18T14:25:33.823Z,gid://shopify/Product/14896531865986,"adidas-gazelle-indoor-collegiate-green-lucid-pink-womens","adidas Gazelle Indoor Collegiate Green Lucid Pink (Women's)",1147
2026-07-18T14:25:33.823Z,gid://shopify/Product/14896532128130,"adidas-gazelle-indoor-san-juan-bad-bunny-blue","adidas Gazelle Indoor Bad Bunny San Juan",1075
2026-07-18T14:25:33.823Z,gid://shopify/Product/14896533832066,"onitsuka-tiger-mexico-66-vintage-birch-black","Onitsuka Tiger Mexico 66 Vintage Birch Black",1198
2026-07-18T14:25:33.824Z,gid://shopify/Product/14896535077250,"asics-gel-kayano-14-cream-metallic-blue","ASICS Gel-Kayano 14 Cream Metallic Blue",1117
2026-07-18T14:25:33.826Z,gid://shopify/Product/14896535503234,"asics-gel-1130-black-carbon","ASICS Gel-1130 Black Carbon",1144
2026-07-18T14:25:33.826Z,gid://shopify/Product/14896535732610,"asics-gel-1130-dark-neptune","ASICS Gel-1130 Dark Neptune",1175
2026-07-18T14:25:33.826Z,gid://shopify/Product/14896536093058,"asics-gel-1130-white-black","ASICS Gel-1130 White Black",1068
2026-07-18T14:25:33.826Z,gid://shopify/Product/14896536453506,"asics-gel-1130-white-midnight-gs","ASICS Gel-1130 White Midnight (GS)",1190
2026-07-18T14:25:33.826Z,gid://shopify/Product/14896536813954,"asics-gel-nyc-cement-grey-ash-rock","ASICS Gel-NYC Cement Grey Ash Rock",1091
2026-07-18T14:25:33.826Z,gid://shopify/Product/14896537076098,"asics-gel-nyc-ivory-clay-grey","ASICS Gel-NYC Ivory Clay Grey",1226
2026-07-18T14:25:33.826Z,gid://shopify/Product/14896554541442,"ugg-disquette-slipper-chestnut-w","UGG Disquette Slipper Chestnut (Women's)",958
2026-07-18T14:25:33.826Z,gid://shopify/Product/14896555000194,"ugg-classic-ultra-mini-platform-chestnut-w","UGG Classic Ultra Mini Platform Boot Chestnut (Women's)",937
