timestamp,product_id,handle,title,chars
2026-07-18T14:26:39.780Z,gid://shopify/Product/14824417001858,"nike-air-max-terrascape-plus-pure-platinum-gym-red","Nike Air Max Terrascape Plus Pure Platinum Gym Red",1387
2026-07-18T14:26:39.781Z,gid://shopify/Product/14896528294274,"adidas-samba-black-white-gum","adidas Samba OG Black White Gum",1081
2026-07-18T14:26:39.782Z,gid://shopify/Product/14896528851330,"adidas-samba-og-aluminum-gum-womens","adidas Samba OG Aluminum Gum (Women's)",1307
2026-07-18T14:26:39.782Z,gid://shopify/Product/14896529441154,"adidas-samba-og-cream-white-sand-strata-womens","adidas Samba OG Cream White Sand Strata (Women's)",1402
2026-07-18T14:26:39.782Z,gid://shopify/Product/14896529703298,"adidas-samba-og-maroon-crystal-sand-womens","adidas Samba OG Maroon Crystal Sand (Women's)",1409
2026-07-18T14:26:39.783Z,gid://shopify/Product/14896530129282,"adidas-samba-og-white-halo-blue-gum-womens","adidas Samba OG White Halo Blue Gum (Women's)",1233
2026-07-18T14:26:39.783Z,gid://shopify/Product/14896530391426,"adidas-sambae-denim-womens","adidas Sambae atmos Pink Denim (Women's)",1276
2026-07-18T14:26:39.783Z,gid://shopify/Product/14896530653570,"adidas-handball-spezial-black-wonder-leopard-womens","adidas Handball Spezial Black Wonder Leopard (Women's)",1321
2026-07-18T14:26:39.783Z,gid://shopify/Product/14896530948482,"adidas-handball-spezial-cream-white-beige-womens","adidas Handball Spezial Cream White Beige (Women's)",1454
2026-07-18T14:26:39.784Z,gid://shopify/Product/14896531210626,"adidas-handball-spezial-night-indigo","adidas Handball Spezial Night Indigo",1321
2026-07-18T14:26:39.784Z,gid://shopify/Product/14896531571074,"adidas-gazelle-bold-almost-blue-yellow-womens","adidas Gazelle Bold Almost Blue Yellow (Women's)",1327
2026-07-18T14:26:39.784Z,gid://shopify/Product/14896531800450,"adidas-gazelle-indoor-better-scarlet","adidas Gazelle Indoor Better Scarlet",1295
2026-07-18T14:26:39.784Z,gid://shopify/Product/14896532062594,"adidas-gazelle-indoor-hello-kitty-womens","adidas Gazelle Indoor Hello Kitty (Women's)",1299
2026-07-18T14:26:39.784Z,gid://shopify/Product/14896533569922,"onitsuka-tiger-mexico-66-pure-silver-black","Onitsuka Tiger Mexico 66 Pure Silver Black",1355
2026-07-18T14:26:39.784Z,gid://shopify/Product/14896534880642,"asics-gel-kayano-14-black-pure-silver","ASICS Gel-Kayano 14 Black Pure Silver",1363
2026-07-18T14:26:39.784Z,gid://shopify/Product/14896535372162,"asics-gel-kayano-14-white-dark-grape-womens","ASICS Gel-Kayano 14 White Dark Grape (Women's)",1385
2026-07-18T14:26:39.784Z,gid://shopify/Product/14896535634306,"asics-gel-1130-cream-clay-grey-womens","ASICS Gel-1130 Cream Clay Grey (Women's)",1361
2026-07-18T14:26:39.785Z,gid://shopify/Product/14896535994754,"asics-gel-1130-steel-grey-pure-silver","ASICS Gel-1130 Steel Grey Pure Silver",1346
