timestamp,product_id,handle,title,chars
2026-07-18T14:25:25.190Z,gid://shopify/Product/14824425587074,"nike-air-max-95-central-cee-live-yours","Nike Air Max 95 Central Cee Live Yours",1030
2026-07-18T14:25:25.193Z,gid://shopify/Product/14896528589186,"adidas-samba-nylon-wales-bonner-desert-white","adidas Samba Nylon Wales Bonner Desert White",941
2026-07-18T14:25:25.193Z,gid://shopify/Product/14896529310082,"adidas-samba-og-brown-putty-grey","adidas Samba OG Brown Putty Grey",1068
2026-07-18T14:25:25.193Z,gid://shopify/Product/14896529539458,"adidas-samba-og-earth-strata-gum-womens","adidas Samba OG Earth Strata Gum (Women's)",1055
2026-07-18T14:25:25.193Z,gid://shopify/Product/14896529998210,"adidas-samba-og-silver-dawn-chalk","adidas Samba OG Silver Dawn Chalk",1000
2026-07-18T14:25:25.193Z,gid://shopify/Product/14896530293122,"adidas-samba-og-wonder-taupe-womens","adidas Samba OG Wonder Taupe (Women's)",891
2026-07-18T14:25:25.194Z,gid://shopify/Product/14896530489730,"adidas-sambae-hello-kitty-womens","adidas Sambae Hello Kitty (Women's)",1067
2026-07-18T14:25:25.194Z,gid://shopify/Product/14896530751874,"adidas-handball-spezial-collegiate-green-semi-green-spark-womens","adidas Handball Spezial Collegiate Green Semi Green Spark (Women's)",1010
2026-07-18T14:25:25.194Z,gid://shopify/Product/14896531079554,"adidas-handball-spezial-lucid-pink-almost-yellow-womens","adidas Handball Spezial Lucid Pink Almost Yellow (Women's)",1096
2026-07-18T14:25:25.194Z,gid://shopify/Product/14896531407234,"adidas-handball-spezial-shadow-red-womens","adidas Handball Spezial Shadow Red (Women's)",903
2026-07-18T14:25:25.194Z,gid://shopify/Product/14896531669378,"adidas-gazelle-bold-true-pink-womens","adidas Gazelle Bold True Pink (Women's)",926
2026-07-18T14:25:25.194Z,gid://shopify/Product/14896531931522,"adidas-gazelle-indoor-cream-white-collegiate-green-gum","adidas Gazelle Indoor Cream White Collegiate Green Gum",1028
2026-07-18T14:25:25.194Z,gid://shopify/Product/14896532226434,"adidas-gazelle-indoor-sandy-pink-womens","adidas Gazelle Indoor Sandy Pink (Women's)",1064
2026-07-18T14:25:25.194Z,gid://shopify/Product/14896533864834,"onitsuka-tiger-mexico-66-vintage-birch-cactus-green","Onitsuka Tiger Mexico 66 Vintage Birch Cactus Green",1003
2026-07-18T14:25:25.194Z,gid://shopify/Product/14896535142786,"asics-gel-kayano-14-cream-pepper-womens","ASICS Gel-Kayano 14 Cream Pepper (Women's)",1186
2026-07-18T14:25:25.194Z,gid://shopify/Product/14896535536002,"asics-gel-1130-black-glacier-grey","ASICS Gel-1130 Black Glacier Grey",1104
2026-07-18T14:25:25.194Z,gid://shopify/Product/14896535798146,"asics-gel-1130-glacier-grey-black","ASICS Gel-1130 Glacier Grey Black",984
2026-07-18T14:25:25.194Z,gid://shopify/Product/14896536158594,"asics-gel-1130-white-black-gold","ASICS Gel-1130 White Black Gold",1040
2026-07-18T14:25:25.194Z,gid://shopify/Product/14896536519042,"asics-gel-1130-white-neutral-pink-womens","ASICS Gel-1130 White Neutral Pink (Women's)",1040
2026-07-18T14:25:25.194Z,gid://shopify/Product/14896536879490,"asics-gel-nyc-concrete-oatmeal","ASICS Gel-NYC Concrete Oatmeal",1090
2026-07-18T14:25:25.194Z,gid://shopify/Product/14896537141634,"asics-gel-nyc-kicki-yang-zhang-black-pure-silver","ASICS Gel-NYC Kicki Yang Zhang Black Pure Silver",1154
2026-07-18T14:25:25.194Z,gid://shopify/Product/14896554606978,"ugg-disquette-slipper-sand-womens","UGG Disquette Slipper Sand (Women's)",937
2026-07-18T14:25:25.194Z,gid://shopify/Product/14896555065730,"ugg-classic-ultra-mini-platform-black-w","UGG Classic Ultra Mini Platform Boot Black (Women's)",933
2026-07-18T14:25:25.194Z,gid://shopify/Product/14896555590018,"ugg-lowmel-hickory-womens","UGG Lowmel Hickory (Women's)",1048
2026-07-18T14:25:25.194Z,gid://shopify/Product/14896556638594,"ugg-tasman-slipper-black","UGG Tasman Slipper Black",902
2026-07-18T14:25:25.194Z,gid://shopify/Product/14896557261186,"ugg-tazz-slipper-black-w","UGG Tazz Slipper Black (Women's)",932
2026-07-18T14:25:25.194Z,gid://shopify/Product/14896784343426,"nike-air-max-plus-phantom-cargo-khaki","Nike Air Max Plus Phantom Cargo Khaki",1185
2026-07-18T14:25:25.195Z,gid://shopify/Product/14896784605570,"nike-air-max-plus-premium-black-racer-blue","Nike Air Max Plus Premium Black Racer Blue",1143
2026-07-18T14:25:25.195Z,gid://shopify/Product/14896784900482,"nike-air-max-plus-black-opti-yellow","Nike Air Max Plus Black Opti Yellow",1176
2026-07-18T14:25:25.195Z,gid://shopify/Product/14896785129858,"nike-air-max-plus-light-photography","Nike Air Max Plus Light Photography",1184
2026-07-18T14:25:25.195Z,gid://shopify/Product/14896785326466,"nike-air-max-plus-drift-midnight-navy-total-orange","Nike Air Max Plus Drift Midnight Navy Total Orange",1323
2026-07-18T14:25:25.195Z,gid://shopify/Product/14896786112898,"nike-zoom-vomero-5-phantom-light-iron-ore-womens","Nike Zoom Vomero 5 Phantom Light Iron Ore (Women's)",1210
2026-07-18T14:25:25.195Z,gid://shopify/Product/14896786375042,"nike-zoom-vomero-5-sp-vast-grey","Nike Zoom Vomero 5 SP Vast Grey",848
2026-07-18T14:25:25.195Z,gid://shopify/Product/14896786571650,"nike-zoom-vomero-5-blue-glaze-total-orange-womens","Nike Zoom Vomero 5 Blue Glaze Total Orange (Women's)",1215
2026-07-18T14:25:25.195Z,gid://shopify/Product/14896786768258,"nike-zoom-vomero-5-lakeside","Nike Zoom Vomero 5 Lakeside",1030
2026-07-18T14:25:25.195Z,gid://shopify/Product/14896786997634,"nike-zoom-vomero-5-sashiko","Nike Zoom Vomero 5 Sashiko",1363
2026-07-18T14:25:25.195Z,gid://shopify/Product/14896787194242,"nike-zoom-vomero-5-white-racer-blue-black","Nike Zoom Vomero 5 White Racer Blue Black",866
2026-07-18T14:25:25.195Z,gid://shopify/Product/14896787423618,"new-balance-9060-fuchsia-pink","New Balance 9060 Fuchsia Pink",1176
2026-07-18T14:25:25.195Z,gid://shopify/Product/14896787620226,"new-balance-9060-sea-salt","New Balance 9060 Sea Salt",903
2026-07-18T14:25:25.195Z,gid://shopify/Product/14896787816834,"new-balance-9060-new-spruce","New Balance 9060 New Spruce",1172
2026-07-18T14:27:02.938Z,gid://shopify/Product/14896788013442,"new-balance-9060-white-navy","New Balance 9060 White Navy",1026
2026-07-18T14:27:02.940Z,gid://shopify/Product/14896788210050,"nike-p-6000-metallic-silver","Nike P-6000 Metallic Silver",1120
2026-07-18T14:27:02.940Z,gid://shopify/Product/14896788406658,"nike-p-6000-summit-white-pure-platinum-womens","Nike P-6000 Summit White Pure Platinum (Women's)",1120
2026-07-18T14:27:02.940Z,gid://shopify/Product/14896788603266,"nike-p-6000-black-black-white","Nike P-6000 Black Black White",1052
2026-07-18T14:27:02.940Z,gid://shopify/Product/14896788865410,"nike-p-6000-sail-wolf-grey","Nike P-6000 Sail Wolf Grey",1109
2026-07-18T14:27:02.940Z,gid://shopify/Product/14896789094786,"nike-p-6000-coconut-milk-medium-blue","Nike P-6000 Athletic Department Coconut Milk Medium Blue",1128
