timestamp,product_id,handle,title,chars
2026-07-18T14:25:34.231Z,gid://shopify/Product/14824425030018,"nike-air-max-plus-supreme-green","Nike Air Max Plus Supreme Mean Green",979
2026-07-18T14:25:34.232Z,gid://shopify/Product/14896528425346,"adidas-samba-inter-miami-cf-messi-pink","adidas Samba Inter Miami CF Messi Pink",958
2026-07-18T14:25:34.232Z,gid://shopify/Product/14896529080706,"adidas-samba-og-black-pink-ribbon-laces-womens","adidas Samba OG Black Pink Ribbon Laces (Women's)",1078
2026-07-18T14:25:34.232Z,gid://shopify/Product/14896529473922,"adidas-samba-og-dark-brown-tweed","adidas Samba OG Dark Brown Tweed",910
2026-07-18T14:25:34.232Z,gid://shopify/Product/14896529834370,"adidas-samba-og-night-navy-gum","adidas Samba OG Night Navy Gum",960
2026-07-18T14:25:34.232Z,gid://shopify/Product/14896530162050,"adidas-samba-og-white-solar-red-gum-womens","adidas Samba OG White Solar Red Gum (Women's)",1207
2026-07-18T14:25:34.232Z,gid://shopify/Product/14896530424194,"adidas-sambae-white-black-gum-womens","adidas Sambae White Black Gum (Women's)",1174
2026-07-18T14:25:34.232Z,gid://shopify/Product/14896530686338,"adidas-handball-spezial-bright-red-clear-pink-womens","adidas Handball Spezial Bright Red Clear Pink (Women's)",1132
2026-07-18T14:25:34.232Z,gid://shopify/Product/14896530981250,"adidas-handball-spezial-earth-strata-gum-womens","adidas Handball Spezial Earth Strata Gum (Women's)",1117
2026-07-18T14:25:34.232Z,gid://shopify/Product/14896531276162,"adidas-handball-spezial-preloved-green","adidas Handball Spezial Preloved Green",1043
2026-07-18T14:25:34.232Z,gid://shopify/Product/14896531603842,"adidas-gazelle-bold-magic-beige-collegiate-green-womens","adidas Gazelle Bold Magic Beige Collegiate Green (Women's)",1053
2026-07-18T14:25:34.232Z,gid://shopify/Product/14896531833218,"adidas-gazelle-indoor-bliss-pink-purple-womens","adidas Gazelle Indoor Bliss Pink Purple (Women's)",1372
2026-07-18T14:25:34.232Z,gid://shopify/Product/14896532095362,"adidas-gazelle-indoor-maroon-almost-yellow","adidas Gazelle Indoor Maroon Almost Yellow",1070
2026-07-18T14:25:34.232Z,gid://shopify/Product/14896533700994,"onitsuka-tiger-mexico-66-sd-kill-bill-yellow-midsole-2024","Onitsuka Tiger Mexico 66 SD Kill Bill (Yellow Midsole) (2024)",1137
2026-07-18T14:25:34.232Z,gid://shopify/Product/14896534978946,"asics-gel-kayano-14-black-seal-grey","ASICS Gel-Kayano 14 Black Seal Grey",1164
2026-07-18T14:25:34.232Z,gid://shopify/Product/14896535437698,"asics-gel-1130-baby-lavender-pure-silver-womens","ASICS Gel-1130 Baby Lavender Pure Silver (Women's)",1070
2026-07-18T14:25:34.232Z,gid://shopify/Product/14896535699842,"asics-gel-1130-cream-white","ASICS Gel-1130 Cream White",1322
2026-07-18T14:25:34.232Z,gid://shopify/Product/14896536027522,"asics-gel-1130-tuna-blue","ASICS Gel-1130 Tuna Blue",1226
